1470639524|41.973675|2.643971
1470639529|41.973711|2.643919
1470639531|41.973786|2.643785
1470639533|41.973848|2.643641
1470639534|41.973868|2.643531
1470639535|41.973904|2.643371
1470639537|41.973954|2.643181
1470639538|41.973960|2.643089
1470639540|41.973962|2.643022
1470639541|41.973965|2.642956
1470639539|41.973961|2.642815
1470639544|41.973969|2.642757
1470639543|41.973969|2.642649
1470639542|41.973969|2.642554
1470639545|41.973972|2.642534
1470639546|41.973977|2.642512
1470639547|41.973983|2.642471
1470639548|41.973999|2.642463
1470639549|41.974022|2.642468
1470639553|41.974092|2.642546
1470639555|41.974180|2.642604
1470639557|41.974264|2.642686
1470639560|41.974375|2.642765
1470639561|41.974397|2.642780
1470639565|41.974502|2.642774
1470639573|41.974545|2.642722
1470639577|41.974554|2.642694
1470639586|41.974567|2.642671
1470639589|41.974579|2.642632
1470639592|41.974591|2.642617
1470639596|41.974604|2.642512
1470639595|41.974604|2.642386
1470639593|41.974592|2.642310
1470639594|41.974596|2.642310
1470639588|41.974579|2.642246
1470639585|41.974567|2.642174
1470639580|41.974558|2.642121
1470639583|41.974560|2.642034
1470639575|41.974548|2.641945
1470639566|41.974527|2.641870
1470639567|41.974531|2.641779
1470639569|41.974535|2.641666
1470639568|41.974533|2.641553
1470639570|41.974540|2.641464
1470639572|41.974545|2.641416
1470639574|41.974548|2.641397
1470639576|41.974551|2.641360
1470639582|41.974560|2.641265
1470639578|41.974556|2.641238
1470639579|41.974558|2.641206
1470639584|41.974565|2.641175
1470639581|41.974559|2.641129
1470639590|41.974588|2.640986
1470639591|41.974591|2.640967
1470639597|41.974611|2.640835
1470639599|41.974620|2.640748
1470639598|41.974619|2.640631
1470639600|41.974629|2.640571
1470639587|41.974568|2.640606
1470639571|41.974545|2.640620
1470639564|41.974487|2.640680
1470639563|41.974469|2.640680
1470639562|41.974456|2.640685
1470639559|41.974373|2.640717
1470639558|41.974315|2.640731
1470639556|41.974200|2.640687
1470639554|41.974109|2.640611
1470639552|41.974071|2.640565
1470639550|41.974050|2.640535
1470639551|41.974051|2.640533
1470639536|41.973933|2.640419
1470639532|41.973804|2.640265
1470639527|41.973700|2.640144
1470639500|41.973548|2.639922
1470639484|41.973445|2.639776
1470639468|41.973370|2.639641
1470639458|41.973294|2.639439
1470639452|41.973269|2.639396
1470639439|41.973041|2.639291
1470639435|41.972934|2.639258
1470639427|41.972710|2.639057
1470639426|41.972654|2.639000
1470639424|41.972491|2.638826
1470639422|41.972260|2.638641
1470639421|41.972133|2.638532
1470639420|41.972041|2.638227
1470639418|41.971971|2.638000
1470639417|41.971940|2.637971
1470639414|41.971679|2.637942
1470639396|41.971433|2.637878
1470639392|41.971409|2.637830
1470639384|41.971340|2.637679
1470639373|41.971194|2.637493
1470639370|41.971063|2.637276
1470639367|41.970862|2.636958
1470639364|41.970618|2.636756
1470639361|41.970359|2.636639
1470639359|41.970238|2.636628
1470639356|41.970095|2.636591
1470639352|41.969911|2.636503
1470639349|41.969817|2.636446
1470639347|41.969608|2.636290
1470639344|41.969455|2.636226
1470639342|41.969298|2.636154
1470639339|41.969046|2.636070
1470639337|41.968857|2.635951
1470639331|41.968585|2.635684
1470639327|41.968342|2.635464
1470639321|41.968174|2.635396
1470639318|41.968154|2.635589
1470639319|41.968166|2.635654
1470639322|41.968189|2.635962
1470639325|41.968315|2.636376
1470639328|41.968376|2.636662
1470639329|41.968381|2.636881
1470639324|41.968298|2.636860
1470639323|41.968273|2.636830
1470639317|41.968153|2.636672
1470639316|41.968095|2.636570
1470639315|41.968033|2.636277
1470639314|41.968011|2.636163
1470639313|41.967984|2.635998
1470639311|41.967846|2.635719
1470639308|41.967531|2.635374
1470639305|41.967234|2.634870
1470639302|41.967130|2.634515
1470639300|41.967093|2.634119
1470639301|41.967096|2.633683
1470639297|41.966996|2.633343
364514781|41.967394|2.632606
364514795|41.967555|2.632405
364514799|41.967790|2.632177
364514809|41.968145|2.631975
364514816|41.968401|2.631781
364514824|41.968508|2.631693
364514834|41.968689|2.631512
364514838|41.968904|2.631176
364514847|41.969045|2.630901
364514854|41.969287|2.630639
364514858|41.969616|2.630357
364514865|41.969857|2.630122
364514910|41.970227|2.630049
364514917|41.970455|2.630022
364514920|41.970650|2.630049
364514928|41.970824|2.630062
364514933|41.970985|2.630102
364514937|41.971140|2.630102
364514941|41.971294|2.630055
364514946|41.971556|2.629901
364514950|41.971885|2.629625
364514953|41.972120|2.629505
364514958|41.972368|2.629344
364514962|41.972791|2.629095
364514966|41.973080|2.628948
364514969|41.973436|2.628719
364514973|41.973691|2.628545
364514978|41.973993|2.628417
364514984|41.974221|2.628350
364514989|41.974463|2.628149
364514994|41.974617|2.628081
364514999|41.974751|2.628081
364515003|41.975060|2.628095
364515007|41.975308|2.628182
364515009|41.975570|2.628323
364515012|41.975765|2.628491
364515015|41.975919|2.628699
364515019|41.976114|2.628974
364515022|41.976242|2.629256
364515026|41.976503|2.629505
364515029|41.976698|2.629679
364515033|41.977007|2.629887
364515036|41.977322|2.630089
364515038|41.977591|2.630176
364515040|41.977980|2.630203
364515043|41.978175|2.630196
364515044|41.978679|2.630250
364515047|41.979021|2.630136
364515049|41.979216|2.630142
364515050|41.979457|2.630243
364515052|41.979726|2.630304
364515053|41.979988|2.630250
364515056|41.980310|2.630183
364515058|41.980619|2.630075
364515061|41.981115|2.629820
364515064|41.981478|2.629518
364515066|41.981726|2.629310
364515069|41.981907|2.629088
364515073|41.982109|2.628840
364515075|41.982236|2.628645
364515078|41.982398|2.628370
364515081|41.982552|2.628122
364515083|41.982881|2.627833
364515085|41.983210|2.627538
364515087|41.983465|2.627296
364515089|41.983686|2.627195
364515092|41.983962|2.627108
